"catalog_schema_version","record_id","stage_order","stage","experiment_id","experiment_title","scientific_role","status","environment","method","comparison","initialization","sample_size","unit_of_analysis","configuration_json","metric","estimate","ci95_low","ci95_high","uncertainty_method","result_scope","source_tex","source_artifact","interpretation","limitations","selection_reason"
"1","R000805","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","reward_only","","","","deterministic run/configuration","{""beta"":""0.0"",""label"":""adverse"",""run"":""0"",""experiment"":""main"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_return","0.49069200273694474","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies.","Central adverse-start exact endpoint"
"1","R000806","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","reward_only","","","","deterministic run/configuration","{""beta"":""0.0"",""label"":""adverse"",""run"":""0"",""experiment"":""main"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_q","0.0020364210682015035","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies.","Central adverse-start exact endpoint"
"1","R000807","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","reward_only","","","","deterministic run/configuration","{""beta"":""0.0"",""label"":""adverse"",""run"":""0"",""experiment"":""main"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_p_good","0.015913652574638792","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies.","Central adverse-start exact endpoint"
"1","R000847","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","detached_conditional","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""adverse_beta_0.1"",""run"":""0"",""experiment"":""main"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_return","0.40101032769889133","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies.","Central adverse-start exact endpoint"
"1","R000848","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","detached_conditional","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""adverse_beta_0.1"",""run"":""0"",""experiment"":""main"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_q","0.24774470375482732","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies.","Central adverse-start exact endpoint"
"1","R000849","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","detached_conditional","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""adverse_beta_0.1"",""run"":""0"",""experiment"":""main"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_p_good","0.30936508997025364","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies.","Central adverse-start exact endpoint"
"1","R000854","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","complete_weighted","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""adverse_beta_0.1"",""run"":""0"",""experiment"":""main"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_return","0.3868038207839222","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies.","Central adverse-start exact endpoint"
"1","R000855","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","complete_weighted","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""adverse_beta_0.1"",""run"":""0"",""experiment"":""main"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_q","0.2313791027219171","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies.","Central adverse-start exact endpoint"
"1","R000856","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","complete_weighted","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""adverse_beta_0.1"",""run"":""0"",""experiment"":""main"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_p_good","0.23319381706482123","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies.","Central adverse-start exact endpoint"
"1","R000861","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","uniform_action","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""adverse_beta_0.1"",""run"":""0"",""experiment"":""main"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_return","0.5654545584011208","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies.","Central adverse-start exact endpoint"
"1","R000862","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","uniform_action","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""adverse_beta_0.1"",""run"":""0"",""experiment"":""main"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_q","0.5325723082522283","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies.","Central adverse-start exact endpoint"
"1","R000863","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","uniform_action","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""adverse_beta_0.1"",""run"":""0"",""experiment"":""main"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_p_good","0.69855097688393","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies.","Central adverse-start exact endpoint"
